,listing_id,user_id,shop_id,title,description,state,creation_timestamp,created_timestamp,ending_timestamp,original_creation_timestamp,last_modified_timestamp,updated_timestamp,state_timestamp,quantity,shop_section_id,featured_rank,url,num_favorers,non_taxable,is_taxable,is_customizable,is_personalizable,personalization_is_required,personalization_char_count_max,personalization_instructions,listing_type,tags,materials,shipping_profile_id,processing_min,processing_max,who_made,when_made,is_supply,item_weight,item_weight_unit,item_length,item_width,item_height,item_dimensions_unit,is_private,style,file_data,has_variations,should_auto_renew,language,taxonomy_id,production_partners,skus,price.amount,price.divisor,price.currency_code
47,839672764,19029967,8594563,"Thank You For Being A Part Of Our Special Day, Wedding Day Card, Wedding Card, Wedding Thank You,  Card, Blank Inside, Thanks","Thank You For Being A Part Of Our Special Day, Wedding Day Card, Wedding Card, Wedding Thank You,  Card, Blank Inside, Thanks

Give someone a thank you for being a part of your special day.  

. D E T A I L S .

- This listing is for one A2 sized [4.25 x 5.5] card
-	Printed on 110lb white cardstock with coordinating envelope
-	Blank inside for your personalized message
-	Poppy Paper Designs logo printed on the back of the card

.T U R N A R O U N D . T I M E .
Each order takes 1-3 business days to process and does not include shipping.

. S H I P P I N G .
-All orders will be shipped in a cellophane bag and wrapped in tissue paper to prevent any damage to the cards. 
-Deliveries automatically come with tracking
-Orders over $35 ship FREE




**If you need your items rushed quicker than the processing time there is a rush fee that MUST be purchased when you purchase your items to ensure they meet your deadline. Please provide the date you need them by and please factor in shipping, all rush orders have priority two day shipping within the rush fee for your convenience**",active,1655295299,1655295299,1665836099,1597242001,1655295299,1655295299,1650745911,5,23358316.0,-1,https://www.etsy.com/listing/839672764/thank-you-for-being-a-part-of-our,7,False,True,True,False,False,,,physical,"['thank you card', 'to my bridesmaid', 'on my wedding day', 'bridesmaid wedding', 'wedding day card', 'calligraphy', 'matron of honor', 'greeting card', 'wedding cards', 'wedding card', 'best man thanks', 'best man thank you', 'groomsman thank you']","['70lb Envelope', 'Laser Ink', '100lb Cardstock']",67458162165.0,1.0,3.0,i_did,made_to_order,False,4.0,oz,9.0,6.0,0.5,in,False,[],,True,True,en-US,1261,[],[],399,100,USD
48,758964299,19029967,8594563,"Papa Wedding Day Cards, Before I Do, To my Papa, Grandpa, Grandfather, Wedding Note Cards, On our Wedding Day, Calligraphy Script,","Papa Wedding Day Cards, Before I Do, To my Papa, Grandpa, Grandfather, Wedding Note Cards, On our Wedding Day, Calligraphy Script,

Give a thank you note or a special card to your Papa on your wedding day to let him know how much he means to you. These cards are perfect for your grandparent, you can simply write an note before I do! 

. D E T A I L S .

- This listing is for one A2 sized [4.25 x 5.5] card
-	Printed on 110lb white cardstock with coordinating envelope
-	Blank inside for your personalized message
-	Poppy Paper Designs logo printed on the back of the card

.T U R N A R O U N D . T I M E .
Each order takes 1-3 business days to process and does not include shipping.

. S H I P P I N G .
-All orders will be shipped in a cellophane bag and wrapped in tissue paper to prevent any damage to the cards. 
-Deliveries automatically come with tracking
-Orders over $35 ship FREE




**If you need your items rushed quicker than the processing time there is a rush fee that MUST be purchased when you purchase your items to ensure they meet your deadline. Please provide the date you need them by and please factor in shipping, all rush orders have priority two day shipping within the rush fee for your convenience**",active,1655295299,1655295299,1665836099,1575404416,1655295299,1655295299,1575404416,29,23358316.0,-1,https://www.etsy.com/listing/758964299/papa-wedding-day-cards-before-i-do-to-my,4,False,True,True,False,False,,,physical,"['wife card', 'husband card', 'before I do', 'wedding day card', 'On our Wedding Day', 'bride gift to groom', 'wedding note card', 'Wedding stationery', 'grandfather card', 'grandmother', 'grandparents', 'To my Grandpa', 'To my Grandma']","['70lb Envelope', 'Laser Ink', '100lb Cardstock']",67458162165.0,1.0,3.0,i_did,made_to_order,False,3.0,oz,9.0,6.0,0.5,in,False,[],,True,True,en-US,1261,[],[],399,100,USD
49,745027434,19029967,8594563,"To My Sister On My Wedding Day Card, Bridal Party Cards, Sister in Law Wedding Note Cards, Sibling Script Card, Calligraphy","To My Sister On My Wedding Day Card,Bridal Party Cards, Sister in Law Wedding Note Cards, Sibling Script Card, Calligraphy

Give a thank you note or a love note to your sister you&#39;ve spent your whole life with or your new sister that you will create new memories with on your Wedding day. These cards are perfect for the bride or groom, you can simply write an note before I do! 

. D E T A I L S .

- This listing is for one A2 sized [4.25 x 5.5] card
-	Printed on 110lb white cardstock with coordinating envelope
-	Blank inside for your personalized message
-	Poppy Paper Designs logo printed on the back of the card

.T U R N A R O U N D . T I M E .
Each order takes 1-3 business days to process and does not include shipping.

. S H I P P I N G .
-All orders will be shipped in a cellophane bag and wrapped in tissue paper to prevent any damage to the cards. 
-Deliveries automatically come with tracking
-Orders over $35 ship FREE




**If you need your items rushed quicker than the processing time there is a rush fee that MUST be purchased when you purchase your items to ensure they meet your deadline. Please provide the date you need them by and please factor in shipping, all rush orders have priority two day shipping within the rush fee for your convenience**",active,1655295298,1655295298,1665836098,1575391854,1655295298,1655295298,1575391854,13,23358316.0,-1,https://www.etsy.com/listing/745027434/to-my-sister-on-my-wedding-day-card,11,False,True,True,False,False,,,physical,"['before I do', 'wedding day card', 'On our Wedding Day', 'Groom gift to bride', 'bride gift to groom', 'wedding note card', 'Wedding stationery', 'Sister Card', 'Sibling Wedding Card', 'to my sister', 'sister of the bride', 'Sister in law card', 'wedding note']","['70lb Envelope', 'Laser Ink', '100lb Cardstock']",67458162165.0,1.0,3.0,i_did,made_to_order,False,3.0,oz,9.0,6.0,0.5,in,False,[],,True,True,en-US,1261,[],[],399,100,USD
50,1126598473,55755493,10231048,"Majohn A1 Matte Black Press Fountain Pen, Brass Press Retractable Pen without Cap Office Ink Pen","Brand: Majohn
Model: A1
Nib: Iridium extra fine nib
Ink: fit diameter 2.6 mm cartridges and converter
Material: brass
Cap: No cap
Capped length: 138 mm
Diameter: 13 mm
Weight: 30 g

Package included: 
1 x fountain pen (no ink included for safety)
1 x converter
1 x empty cartridge
1 x eyedropper

PS: If you choose a box, it will come with a gift box as photo shown.

Feature: 
✅ Designed to be well balanced, it is made of brass which is high quality and beautiful
✅ Press retractable pen without cap, black rivets/ stripe pattern on the ring of the section. Great gripping section guarantee a comfortable writing experience. 
✅ It comes with a converter and a empty cartridge for bottled ink, No ink included for safety. 
✅ A great gift for clients or colleagues. Great for graduation, Birthdays, Anniversary, Father&#39;s Day and Christmas.

Delivery time :

Normal delivery time takes about 3-5 weeks. Sometimes, parcel may be delayed due to customs inspection.

Payment: Paypal

Please keep in mind -- for paying with PayPal, you don&#39;t need a PayPal account. Simply click on &quot;Add to Cart&quot; on this page. When checking out, choose the &quot;credit card&quot; option on the PayPal page to use your credit or debit card.",active,1655295298,1655295298,1665836098,1637652267,1655295298,1655295298,1650860441,296,26968558.0,2,https://www.etsy.com/listing/1126598473/majohn-a1-matte-black-press-fountain-pen,517,False,True,False,False,False,,,physical,"['Majohn A1', 'A1 fountain pen', 'fountain pen', 'Retractable Pen', 'ink pen', 'Christmas pen', 'writing gift', 'brass fountain pen', 'Moonman']",['Majohn A1 Matte Black Fountain Pen'],62658469158.0,3.0,5.0,collective,2020_2022,False,,,,,,,False,[],,True,True,en-US,6746,[],[],3480,100,USD
51,775791458,19029967,8594563,"To My Brother on my Wedding Day Card, Bridal Party Cards, Brother Wedding Note Cards, Sibling Script Card, Calligraphy","To My Brother on my Wedding Day Card, Bridal Party Cards, Brother Wedding Note Cards, Sibling Script Card, Calligraphy

Give a thank you note or a love note to your brother you&#39;ve spent your whole life with or your new brother that you will create new memories with on your Wedding day. These cards are perfect for the bride or groom, you can simply write an note before I do! 

. D E T A I L S .

- This listing is for one A2 sized [4.25 x 5.5] card
-	Printed on 110lb white cardstock with coordinating envelope
-	Blank inside for your personalized message
-	Poppy Paper Designs logo printed on the back of the card

.T U R N A R O U N D . T I M E .
Each order takes 1-3 business days to process and does not include shipping.

. S H I P P I N G .
-All orders will be shipped in a cellophane bag and wrapped in tissue paper to prevent any damage to the cards. 
-Deliveries automatically come with tracking
-Orders over $35 ship FREE




**If you need your items rushed quicker than the processing time there is a rush fee that MUST be purchased when you purchase your items to ensure they meet your deadline. Please provide the date you need them by and please factor in shipping, all rush orders have priority two day shipping within the rush fee for your convenience**",active,1655295298,1655295298,1665836098,1585172422,1655295298,1655295298,1585172422,19,23358316.0,-1,https://www.etsy.com/listing/775791458/to-my-brother-on-my-wedding-day-card,8,False,True,True,False,False,,,physical,"['before I do', 'wedding day card', 'On our Wedding Day', 'Groom gift to bride', 'bride gift to groom', 'wedding note card', 'Wedding stationery', 'Sister Card', 'Sibling Wedding Card', 'to my sister', 'sister of the bride', 'Sister in law card', 'wedding note']","['70lb Envelope', 'Laser Ink', '100lb Cardstock']",67458162165.0,1.0,3.0,i_did,made_to_order,False,3.0,oz,9.0,6.0,0.5,in,False,[],,True,True,en-US,1261,[],[],399,100,USD
52,758918433,19029967,8594563,"To My Parents In Law on my Wedding Day Card, Card to New In Laws, To my Parents Wedding Note Cards, Calligraphy Script","To My Parents In Law on my Wedding Day Card, Card to New In Laws, To my Parents Wedding Note Cards, Calligraphy Script

To my future parents in law card on my wedding day. Send a sweet note on your wedding day to the ones you love.


. D E T A I L S .

- This listing is for one A2 sized [4.25 x 5.5] card
-	Printed on 110lb white cardstock with coordinating envelope
-	Blank inside for your personalized message
-	Poppy Paper Designs logo printed on the back of the card

.T U R N A R O U N D . T I M E .
Each order takes 1-3 business days to process and does not include shipping.

. S H I P P I N G .
-All orders will be shipped in a cellophane bag and wrapped in tissue paper to prevent any damage to the cards. 
-Deliveries automatically come with tracking
-Orders over $35 ship FREE




**If you need your items rushed quicker than the processing time there is a rush fee that MUST be purchased when you purchase your items to ensure they meet your deadline. Please provide the date you need them by and please factor in shipping, all rush orders have priority two day shipping within the rush fee for your convenience**",active,1655295297,1655295297,1665836097,1575395559,1655295297,1655295297,1575395559,30,23358316.0,-1,https://www.etsy.com/listing/758918433/to-my-parents-in-law-on-my-wedding-day,8,False,True,True,False,False,,,physical,"['before I do', 'wedding day card', 'On our Wedding Day', 'Groom gift to bride', 'bride gift to groom', 'wedding note card', 'To my bride', 'to my groom', 'Love letters', 'Wedding stationery', 'Parents of the Bride', 'Father of the Groom', 'Father of the Bride']","['70lb Envelope', 'Laser Ink', '100lb Cardstock']",67458162165.0,1.0,3.0,i_did,made_to_order,False,3.0,oz,9.0,6.0,0.5,in,False,[],,True,True,en-US,1261,[],[],399,100,USD
53,745021366,19029967,8594563,"Wedding Card for Mother or Father of the Bride and Groom, Calligraphy Wedding Card, Bridal Party Card on Wedding Day, Wedding Love Note Card","Wedding Card for Mother or Father of the Bride and Groom, Calligraphy Wedding Card, Bridal Party Card on Wedding Day, Wedding Love Note Card

Send a Thank you Note to the Mother of the Bride or before I do say thank you! There are a wide variety of people that you can thank on or right before your special day. 


. D E T A I L S .

- This listing is for one A2 sized [4.25 x 5.5] card
-	Printed on 110lb white cardstock with coordinating envelope
-	Blank inside for your personalized message
-	Poppy Paper Designs logo printed on the back of the card

.T U R N A R O U N D . T I M E .
Each order takes 1-3 business days to process and does not include shipping.

. S H I P P I N G .
-All orders will be shipped in a cellophane bag and wrapped in tissue paper to prevent any damage to the cards. 
-Deliveries automatically come with tracking
-Orders over $35 ship FREE




**If you need your items rushed quicker than the processing time there is a rush fee that MUST be purchased when you purchase your items to ensure they meet your deadline. Please provide the date you need them by and please factor in shipping, all rush orders have priority two day shipping within the rush fee for your convenience**",active,1655295296,1655295296,1665836096,1575390601,1655295296,1655295296,1625673015,183,23358316.0,-1,https://www.etsy.com/listing/745021366/wedding-card-for-mother-or-father-of-the,45,False,True,False,False,False,,,physical,"['mother card', 'bridal party cards', 'before I do', 'wedding day card', 'Card for groom', 'card for bride', 'gift from bride', 'bride wedding day', 'To my groom gift', 'Wedding Thank you', 'personalized wedding', 'to mom from daughter', 'to father from son']","['laser', '70lb envelope', '100 lb card stock']",67458162165.0,1.0,3.0,i_did,made_to_order,False,2.0,oz,9.0,6.0,2.0,in,False,[],,True,True,en-US,1261,[],[],399,100,USD
54,1237707384,572406609,33151246,Dripping Skull Decal | Sticker | Skeleton | Bones| Halloween | Halloqueen | Spooky | Creepy | Cute,"Dripping Skull Decal

• permanent vinyl 
• self-adhesive, waterproof and removable 
• NOT reusable
• application instructions provided",active,1655295291,1655295291,1665836091,1655295291,1655295292,1655295292,1655295291,20,,-1,https://www.etsy.com/listing/1237707384/dripping-skull-decal-sticker-skeleton,0,False,True,False,False,False,,,physical,"['dripping', 'drop', 'skull', 'cute', 'bones', 'creepy', 'Halloween', 'spooky', 'skeleton', 'halloqueen', 'decal', 'sticker']",[],161425174035.0,3.0,5.0,i_did,made_to_order,False,,,,,,,False,[],,True,False,en-US,6617,[],[],300,100,USD
55,1147240456,440219554,27708980,"99 names of Allah Wall Art, islamic gift, Arabic Calligraphy, Modern Art, Islamic Home Gift, 3D wall art, Islamic Wall Art, UK BASED","Explore other available designs at:
https://www.etsy.com/uk/shop/AlFannanArt?ref=simple-shop-header-name&listing_id=945595524

The 99 magnificent names of Allah SWT captured as an intricate beautiful wall art. 

The background is transparent plexiglass (perspex) 5 mm thick sheet. The names of Allah are then cut from 3 mm thick wood sheet and arranged in a circular or sqaure format. Available in black, silver and gold colours. 

The artwork has four holes cut out in each corner, which can be used to hang it using nails. PLEASE NOTE NAILS OR ANY OTHER MOUNTING ITEMS ARE NOT INCLUDED. This listing and price is only for the artwork. 

Please note the names are pasted on the plexiglass sheet using glue, so there would be minor glue marks visible on very close inspection. However this would not be obvious when the item is hung as can be seen from the images. There may be slight marks on the plexiglass sheet as well, which again would not be obvious when the item is hung on the wall against a background. 

Using laser technology to ensure ultimate precision, these beautiful 3D calligraphy art pieces are manufactured with utmost care and painted and finished by hand to give a quality product. These wall art hangings are guaranteed to stand out and will add a touch of elegance, beauty and culture to any room’s décor.  

Approximate dimensions of 60 cm (width), 60 cm (height) and 0.5 cm (depth - 5mm thick) 

The wall hangings are lightweight and can easily be hung using standard nails (NOT INCLUDED) using the mounting holes in the corners. Please note there are no hanging loops at the back. This is so that there is no gap between the wall and the artwork and allows the design to sit completely flat against the wall, which enhances it&#39;s appearance 

Our products are UK based, ensuring quick delivery timeframes, fast response times and great customer service 

At Al-Fannan, we are passionate about our products. Our aim is to provide quality items at a reasonable price. 

FREE TRACKED DELIVERY - Dispatched within 2 working days with Hermes 2-3 day tracked delivery.",active,1655295224,1655295224,1665836024,1642339656,1655295224,1655295224,1642339656,5,,-1,https://www.etsy.com/listing/1147240456/99-names-of-allah-wall-art-islamic-gift,24,True,False,False,False,False,,,physical,"['99 names of Allah', 'Names of Allah', 'Quran Wall Art', 'Islamic Home', 'islamic Wall Hanging', 'Islamic Wall Decor', 'Islamic Wall Art', 'Arabic calligraphy', 'ayat ul kursi', 'quran', 'muslim', 'Islamic Gift', 'Islamic Calligraphy']","['High Density Fibrewood Composite', 'Plexiglass Perspex']",131091289390.0,1.0,2.0,collective,2020_2022,False,,,,,,,False,[],,True,True,en-US,1027,[],[],5500,100,GBP
56,1040939150,250444141,21451141,"Made in 80s Retro,Made In The 80&#39;s Sublimation PNG, Retro Sublimation Designs, Sublimate PNG, 80s T Shirt Design, Made in 80&#39;s Sublimate PNG","Made in 80s Retro,Made In The 80&#39;s Sublimation PNG, Retro Sublimation Designs, Sublimate PNG, 80s T Shirt Design, Made in 80&#39;s Sublimate PNG

* IMPORTANT!! PLEASE READ ALL BEFORE PURCHASING*

* Item is a DIGITAL DOWNLOAD ONLY – YOU WILL NOT RECEIVE A PHYSICAL ITEM
* Background not included
* THERE ARE NO REFUNDS ON DIGITAL ITEMS.


| ABOUT THIS PURCHASE |

* This is a printable PNG download ONLY
* Transparent background
* Free of watermark
* Resolution is 300 DPI
* This is a printable design that cannot be edited or used as SVG file
* This design is great for creating t-shirts, invitations, greeting cards, pillows, mugs, stickers, scrapbooking, etc.
* Please note – Every attempt is made to represent color accuracy, but final product colors may vary slightly from the image shown as screen resolutions, printer and monitor settings may vary on individual devices
* Upon completion of the purchase, you will receive a link to download your file through Etsy

| WHAT YOU WILL GET |

Total Files :
- 1 PNG - on transparent background

| TERMS OF USE |

* Files are NOT allowed to be resold, gifted or shared
* Files are NOT to be claimed as your own.
* For personal and small home business use only (up to 100 items)

****CONTACT ME FOR USAGE OTHER THAN ABOVE LISTED

* You may NOT outsource design/file to any print on demand company, EVER.
* You may NOT modify it and resell it as your own.
* You CAN sell physical items created with design
* You CAN add names and/or wording to images with software such as Photoshop, Silhouette, etc., with working knowledge of said software.

| PRINTING AND SELLING OF TRANSFERS|

* Effective May 1, 2020, you must have a transfer license in order to sell any of my designs as transfers. This applies to screen print, heat transfer, and or sublimation transfers. One time license purchase covers all designs past, present, and future for a lifetime of the store. Click the link below for more details

###


| REFUNDS |

* Due to the nature of this being an ELECTRONIC FILE, we do not offer refunds. Please carefully read the description and ask any questions before making your purchase.",active,1655295214,1655295214,1665836014,1626851341,1655295214,1655295214,1626851342,984,32710326.0,-1,https://www.etsy.com/listing/1040939150/made-in-80s-retromade-in-the-80s,38,False,True,False,False,False,,,download,"['Made in the 80s', 'PNG File', 'Sublimation Designs', 'PNG Designs', '80s Sublimation', 'great birthday gift', 'great christmas gift', 'heart png', 'love png', '60s', '70s', 'Sublimation Design', ""90's movies""]","['Paper', 'Printer']",,,,i_did,2020_2022,True,,,,,,,False,[],1 PNG,False,True,en-US,6617,[],[],299,100,USD
57,1211480568,344640495,24453226,"Wedding Table Number Template, Modern Design, Custom Table Number Sign, Printable, Wedding Calligraphy, Canva INSTANT Download #2001","This Custom Wedding Table Number template is a no hassle, easy to edit and customize, design! 

Customize with your names and wedding date! Create as many table numbers as you need for your wedding and/or event.

Personalize your template in Canva, an easy to use template editor that works in your web browser. Feel free to edit the font, colors, layout, background, colors and much more!

-----------------------------------------------------------
PRODUCT SPECIFICATION
-----------------------------------------------------------
Wedding Table Number size options included:
• 4in x 6in | 101.6mm x 152.4mm
• 5in x 7in | 127mm x 177.8mm

-----------------------------------------------------------
HOW TO PERSONALIZE YOUR TEMPLATE
-----------------------------------------------------------
• Add to Cart & Purchase.
• Download the PDF provided and open the document.
• Click on the links to access your template, and begin editing!
• Edit and create as many table numbers are you need!
• You can save your template and continue editing at any time.
• Once you have finished editing your template, save and download.
• Print at a local copy store, photo center or online print vendor.

Things you can edit:
• You can change the wording, font, text color, text placement and background color.
• You can upload and add your own images e.g. photos if you wish.

It is easiest to edit on your desktop computer. 

-----------------------------------------------------------
DOWNLOAD OPTIONS
-----------------------------------------------------------
• PDF - use this option to print on your home printer or at a local copy store
• JPEG - use this option for photo centers, some local copy stores, and online printing
• PNG - use this option for social media, email and text

-----------------------------------------------------------
PRINTING OPTIONS
-----------------------------------------------------------
• Local copy store - for example FedEx, Staples, Office Depot etc
• Photo center - for example Walgreens, CVS etc
• Local professional printer
• Online print vendor 

Please make sure to check Print Bleed with each provider before you print your design. Bleed may vary per provider / printing service.

-----------------------------------------------------------
CONTACT US
-----------------------------------------------------------
We are always around to help! If you have any questions, please feel free to contact us and we will respond as quickly as possible (typically within 1-2hrs)! 

-----------------------------------------------------------
RETURNS/EXCHANGES
-----------------------------------------------------------
As all files are digital, and no physical products are shipped, it is not possible to return or exchange your purchase, and no refunds can be given. Please contact me before purchasing if you have any questions. 

-----------------------------------------------------------
TERMS OF USE
-----------------------------------------------------------
The purchase and use of a Canva template is licensed and restricted to a SINGLE USE only. Reuse of a template to create an additional item or additional version of the item is not permitted. Repurchase of additional template(s) is required in this instance. You can however, edit, save and download your template as often as you wish for proofing/amendment purposes. Access to your template will be available for one year from the date of purchase.


Boxwood Rose, LLC. For personal use only. Designs may not be copied, redistributed, republished, resold, or be used in whole or in part for commercial or any other purposes.",active,1655295212,1655295212,1665836012,1651434654,1655295212,1655295212,1651434655,897,38122385.0,-1,https://www.etsy.com/listing/1211480568/wedding-table-number-template-modern,10,False,True,False,False,False,,,download,"['Wedding', 'Minimalist', 'Canva', 'Template', 'Digital', 'Download', 'Sign', 'Poster', 'Invitation', 'Invite', 'Decor', 'table', 'numbers']",[],,,,i_did,2020_2022,False,,,,,,,False,[],1 PDF,False,True,en-US,1678,[],[],799,100,USD
58,821387679,10438693,5945911,Vintage Lot of 3 Marvy Calligraphy Markers Black Pens Made in Japan,"This is a vintage, lot of 3 Marvy Calligraphy, black markers. These are made in Japan. They are 2, 2.0 and 1, 3.5. One of the 2.0 has a bit of wear to the tip. You can see that all 3 write in the images. 

Follow me on Twitter at... MyYiayiaHadThat@MyYiayiaHadThat.

If you have a wish list or are looking for something specific, please ask. I may have exactly what you are looking for.

As always please convo me with any questions or concerns regarding this item or with any international shipping questions. Unfortunately I do not accept returns or grant refunds. All shipping fees include handling fees. If you would like to combine shipping costs for more than one item, I would be happy to do so if you convo me before purchase.

Purchasing my item means you have read, understood and will abide by my policies. Sorry, I do not accept trades.

A bit about reserving Items. I am more than happy to reserve an item for you. However, recently, I have had buyers request to reserve items, only to back out at the last moment. (This has happened with at least the last 10 people who have requested to reserve an item.) While I understand that things do come up and do happen and that money is tight, this is not fair to other buyers or to me. To save time as well as hassle, I have some new policies regarding reserves.

1. You must pay (through PayPal) 20% of the item&#39;s price. This 20% will be put towards the purchase. However, this 20% is non refundable. If you have questions about this please ask. If you do not wish to put down 20%, then I cannot reserve an item for you. No exceptions.
2. You MUST tell me when you plan to purchase the item you have reserved.
3. If you cannot purchase the item by the date you have selected, please let me know. 4. If you do not purchase the item by the date you have given me, I will contact you. If I do not hear back from you, I will open the listing up to other buyers.

If you purchase an item that has been reserved for another buyer, I will unfortunately have to cancel the transaction and refund your payment.

Lastly, on the subject of reserved items, I must please ask, if you really do not intend to purchase the item, please do not ask me to reserve it for you. My time, as well as your time, is precious.

Thank you very much for your cooperation and your understanding.

Thanks for popping in. &lt;3",active,1655295123,1655295123,1665835923,1591635045,1655295326,1655295326,1655293837,1,10157809.0,-1,https://www.etsy.com/listing/821387679/vintage-lot-of-3-marvy-calligraphy,3,False,True,False,False,False,,,physical,"['marvy', 'marvy calligraphy', 'calligraphy', 'markers', 'lot of 3', 'calligraphy pens', 'calligraphy markers', 'made in Japan', 'black', 'black calligraphy', 'angled tip', '1980s', 'marvy markers']","['metal', 'plastic']",36386449536.0,1.0,2.0,someone_else,1980s,False,,,,,,,False,['Retro'],,False,False,en-US,6406,[],[],2500,100,USD
59,821365081,10438693,5945911,Vintage Dead Stock Sealed in Original Box Sheaffer Calligraphy Freedom Edition Quill Pen Nibs Set 1987 Made in the USA Bicentennial,"This is a vintage, dead stock, sealed in the original box, Sheaffer, Calligraphy, Freedom Edition (celebrating the signing of the US Constitution and the US tour of the Magna Carta) set. In the set there is j 1 quill pen, 1 refillable NoNonsense fountain pen, 3 calligraphy nibs, 1 booklet, 1 practice pad, 3 practice pads, 1 ink bottle with brown ink and 7 ink cartridges.

Follow me on Twitter at... MyYiayiaHadThat@MyYiayiaHadThat.

If you have a wish list or are looking for something specific, please ask. I may have exactly what you are looking for.

As always please convo me with any questions or concerns regarding this item or with any international shipping questions. Unfortunately I do not accept returns or grant refunds. All shipping fees include handling fees. If you would like to combine shipping costs for more than one item, I would be happy to do so if you convo me before purchase.

Purchasing my item means you have read, understood and will abide by my policies. Sorry, I do not accept trades.

A bit about reserving Items. I am more than happy to reserve an item for you. However, recently, I have had buyers request to reserve items, only to back out at the last moment. (This has happened with at least the last 10 people who have requested to reserve an item.) While I understand that things do come up and do happen and that money is tight, this is not fair to other buyers or to me. To save time as well as hassle, I have some new policies regarding reserves.

1. You must pay (through PayPal) 20% of the item&#39;s price. This 20% will be put towards the purchase. However, this 20% is non refundable. If you have questions about this please ask. If you do not wish to put down 20%, then I cannot reserve an item for you. No exceptions.
2. You MUST tell me when you plan to purchase the item you have reserved.
3. If you cannot purchase the item by the date you have selected, please let me know. 4. If you do not purchase the item by the date you have given me, I will contact you. If I do not hear back from you, I will open the listing up to other buyers.

If you purchase an item that has been reserved for another buyer, I will unfortunately have to cancel the transaction and refund your payment.

Lastly, on the subject of reserved items, I must please ask, if you really do not intend to purchase the item, please do not ask me to reserve it for you. My time, as well as your time, is precious.

Thank you very much for your cooperation and your understanding.

Thanks for popping in. &lt;3",active,1655295123,1655295123,1665835923,1591632245,1655295299,1655295299,1655293836,1,10157809.0,-1,https://www.etsy.com/listing/821365081/vintage-dead-stock-sealed-in-original,7,False,True,False,False,False,,,physical,"['pen', 'calligraphy set', 'nibs', 'calligraphy', 'calligraphy nibs', 'ink cartridges', 'fountain pen', 'made in the USA', 'Sheaffer', 'sheaffer pen', '1987', 'quill', 'freedom edition']","['metal', 'plastic', 'ink', 'paper', 'quill']",36386449536.0,1.0,2.0,someone_else,1980s,False,,,,,,,False,['Retro'],,False,False,en-US,6346,[],[],8000,100,USD
60,1224300285,22523628,6996169,NEW 1/4&quot; Velvet Ribbon Finished Edge w/Spool,"IN STOCK NOW

Hand Dyed Velvet Ribbon - Finished Edge

................................................................

Super soft ribbon can be used for your wedding in your invitations, bouquet, etc. Or use for any other special occasion. 

................................................................

DETAILS


Single Sided Velvet (Nylon) 


OPTION 1: 

Single Color
1/4&quot; x 1 yards 
WITH Spools


OPTION 2: 

Single Color
1/4&quot; x 5 yardS
With Spools


................................................................


Every step of our ribbon process is by hand, dyeing, and light ironing.",active,1655295122,1655295122,1665835922,1651257300,1655295122,1655295122,1652590954,76,24146258.0,2,https://www.etsy.com/listing/1224300285/new-14-velvet-ribbon-finished-edge,107,False,True,True,False,False,,,physical,"['ribbon', 'hand dyed ribbon', 'handmade ribbon', 'bouquets', 'calligraphy', 'deckled edge', 'handmade paper', 'weddings', 'craft supplies', 'velvet', 'Nylon velvet', 'Thin velvet ribbon', 'Thin floral ribbon']","['Nylon', 'Velvet']",172428982374.0,1.0,3.0,i_did,2010_2019,False,1.0,oz,8.0,4.0,1.0,in,False,[],,True,True,en-US,6452,[],[],250,100,USD
61,1167955400,45366970,9256355,Gillott Principality #1 / 2 Vintage Ink-dipping pen Nibs / Rare / Interesting Crown and Sword,"Joseph Gillott No 1 Principality pen nib.  Steel pen manufacturers in ordinary to his Majesty, reads the tiny warrantee inside the box.  Purchased in London in the 1920&#39;s by a soldier and shipped to the US with a library of books.  Price is for 2 nibs. They are in excellent, never used condition. If interested in pen nibs, please check back.  We are working to post the entire group found.",active,1655295097,1655295097,1665835897,1645215149,1655295097,1655295097,1645215149,10,21270879.0,0,https://www.etsy.com/listing/1167955400/gillott-principality-1-2-vintage-ink,3,False,True,False,False,False,,,physical,"['Spencerian Pen', 'Gillott pens', 'Esterbrook pens', 'dipping pen nibs', 'calligraphy pens', 'English Pen nibs']",[],169911757127.0,1.0,3.0,someone_else,1920s,False,,,,,,,False,[],,False,False,en-US,6402,[],[],7900,100,USD
